Unnamed: 0,user_name,raw_timestamp_part_1,raw_timestamp_part_2,cvtd_timestamp,new_window,num_window,roll_belt,pitch_belt,yaw_belt,total_accel_belt,kurtosis_roll_belt,kurtosis_picth_belt,kurtosis_yaw_belt,skewness_roll_belt,skewness_roll_belt.1,skewness_yaw_belt,max_roll_belt,max_picth_belt,max_yaw_belt,min_roll_belt,min_pitch_belt,min_yaw_belt,amplitude_roll_belt,amplitude_pitch_belt,amplitude_yaw_belt,var_total_accel_belt,avg_roll_belt,stddev_roll_belt,var_roll_belt,avg_pitch_belt,stddev_pitch_belt,var_pitch_belt,avg_yaw_belt,stddev_yaw_belt,var_yaw_belt,gyros_belt_x,gyros_belt_y,gyros_belt_z,accel_belt_x,accel_belt_y,accel_belt_z,magnet_belt_x,magnet_belt_y,magnet_belt_z,roll_arm,pitch_arm,yaw_arm,total_accel_arm,var_accel_arm,avg_roll_arm,stddev_roll_arm,var_roll_arm,avg_pitch_arm,stddev_pitch_arm,var_pitch_arm,avg_yaw_arm,stddev_yaw_arm,var_yaw_arm,gyros_arm_x,gyros_arm_y,gyros_arm_z,accel_arm_x,accel_arm_y,accel_arm_z,magnet_arm_x,magnet_arm_y,magnet_arm_z,kurtosis_roll_arm,kurtosis_picth_arm,kurtosis_yaw_arm,skewness_roll_arm,skewness_pitch_arm,skewness_yaw_arm,max_roll_arm,max_picth_arm,max_yaw_arm,min_roll_arm,min_pitch_arm,min_yaw_arm,amplitude_roll_arm,amplitude_pitch_arm,amplitude_yaw_arm,roll_dumbbell,pitch_dumbbell,yaw_dumbbell,kurtosis_roll_dumbbell,kurtosis_picth_dumbbell,kurtosis_yaw_dumbbell,skewness_roll_dumbbell,skewness_pitch_dumbbell,skewness_yaw_dumbbell,max_roll_dumbbell,max_picth_dumbbell,max_yaw_dumbbell,min_roll_dumbbell,min_pitch_dumbbell,min_yaw_dumbbell,amplitude_roll_dumbbell,amplitude_pitch_dumbbell,amplitude_yaw_dumbbell,total_accel_dumbbell,var_accel_dumbbell,avg_roll_dumbbell,stddev_roll_dumbbell,var_roll_dumbbell,avg_pitch_dumbbell,stddev_pitch_dumbbell,var_pitch_dumbbell,avg_yaw_dumbbell,stddev_yaw_dumbbell,var_yaw_dumbbell,gyros_dumbbell_x,gyros_dumbbell_y,gyros_dumbbell_z,accel_dumbbell_x,accel_dumbbell_y,accel_dumbbell_z,magnet_dumbbell_x,magnet_dumbbell_y,magnet_dumbbell_z,roll_forearm,pitch_forearm,yaw_forearm,kurtosis_roll_forearm,kurtosis_picth_forearm,kurtosis_yaw_forearm,skewness_roll_forearm,skewness_pitch_forearm,skewness_yaw_forearm,max_roll_forearm,max_picth_forearm,max_yaw_forearm,min_roll_forearm,min_pitch_forearm,min_yaw_forearm,amplitude_roll_forearm,amplitude_pitch_forearm,amplitude_yaw_forearm,total_accel_forearm,var_accel_forearm,avg_roll_forearm,stddev_roll_forearm,var_roll_forearm,avg_pitch_forearm,stddev_pitch_forearm,var_pitch_forearm,avg_yaw_forearm,stddev_yaw_forearm,var_yaw_forearm,gyros_forearm_x,gyros_forearm_y,gyros_forearm_z,accel_forearm_x,accel_forearm_y,accel_forearm_z,magnet_forearm_x,magnet_forearm_y,magnet_forearm_z,class
5539,pedro,1323094978,480417,05/12/2011 14:22,no,842,124.0,26.0,-2.09,20,,,,,,,,,,,,,,,,,,,,,,,,,,-0.42,-0.05,-0.44,-43,69,-173,5,576,-369,74.5,-34.6,137.0,10,,,,,,,,,,,-1.83,0.43,-0.16,5,22,95,-306,341,546,,,,,,,,,,,,,,,,-26.68701399,22.33723876,121.9189882,,,,,,,,,,,,,,,,10,,,,,,,,,,,0.39,-0.08,-0.13,21,-25,89,517,-527,-85.0,88.2,36.5,106.0,,,,,,,,,,,,,,,,36,,,,,,,,,,,0.5,-1.62,-0.39,12,315,-156,-471,749.0,639.0,A
16853,jose,1322837933,332323,02/12/2011 14:58,no,145,122.0,15.9,0.58,18,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.18,0.49,-20,54,-171,47,587,-366,-39.6,-1.39,-62.7,15,,,,,,,,,,,0.5,-0.51,0.69,-95,-53,101,256,170,593,,,,,,,,,,,,,,,,125.9931686,27.18691566,14.70010832,,,,,,,,,,,,,,,,4,,,,,,,,,,,-0.02,-0.08,0.05,11,39,6,-360,504,-31.0,80.2,62.9,31.8,,,,,,,,,,,,,,,,38,,,,,,,,,,,-0.06,0.66,0.13,-327,175,41,-591,645.0,586.0,E
17110,jose,1322837944,180317,02/12/2011 14:59,no,156,136.0,10.5,47.0,20,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.14,0.31,-15,69,-179,49,579,-371,-49.7,31.7,-104.0,32,,,,,,,,,,,0.14,-0.42,0.72,-301,-75,-58,-366,238,614,,,,,,,,,,,,,,,,-107.8886425,-47.1032716,-13.12825891,,,,,,,,,,,,,,,,12,,,,,,,,,,,0.05,0.85,-0.48,-52,-101,-15,-518,344,-42.0,-61.0,27.7,-167.0,,,,,,,,,,,,,,,,43,,,,,,,,,,,-0.58,2.33,0.28,-414,-89,1,-621,-29.0,273.0,E
10843,javier,1322673102,914745,30/11/2011 17:11,no,462,1.14,5.03,-87.8,4,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05,0.0,0.03,-16,3,39,50,628,-307,0.0,0.0,0.0,14,,,,,,,,,,,1.45,-0.64,0.26,15,90,-108,572,110,400,,,,,,,,,,,,,,,,57.62389747,-58.97428986,-67.83955849,,,,,,,,,,,,,,,,27,,,,,,,,,,,0.48,0.02,-0.84,-148,145,-167,-530,297,83.0,136.0,-14.4,74.5,,,,,,,,,,,,,,,,35,,,,,,,,,,,0.27,-0.61,0.18,152,255,-169,17,660.0,701.0,C
14944,roberto,1322832903,572479,02/12/2011 13:35,no,572,124.0,-42.5,166.0,18,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,0.11,-0.15,46,45,-160,160,611,-308,-11.1,-52.9,-4.41,16,,,,,,,,,,,-1.88,0.14,0.51,94,-80,-97,761,-13,0,,,,,,,,,,,,,,,,75.25217877,-21.22883028,-77.38564423,,,,,,,,,,,,,,,,20,,,,,,,,,,,0.45,0.22,-0.02,-41,133,-136,-472,399,63.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,45,,,,,,,,,,,0.83,-0.74,0.07,-203,390,-40,-559,744.0,662.0,D
3809,javier,1322673065,234684,30/11/2011 17:11,no,429,0.38,5.54,-89.0,5,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.0,0.02,-20,-2,48,40,635,-292,0.0,0.0,0.0,21,,,,,,,,,,,2.87,-1.4,1.1,-127,163,-32,239,287,545,,,,,,,,,,,,,,,,64.42653533,-44.62601882,-73.83205556,,,,,,,,,,,,,,,,34,,,,,,,,,,,-0.21,0.05,-0.1,-143,199,-223,-471,410,-59.0,107.0,-28.3,81.2,,,,,,,,,,,,,,,,40,,,,,,,,,,,-1.64,2.71,-0.44,262,238,-159,-62,712.0,826.0,A
6507,carlos,1323084266,516413,05/12/2011 11:24,no,348,1.55,6.05,-92.4,3,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.0,0.0,-18,-1,28,5,610,-302,68.1,-6.31,80.4,26,,,,,,,,,,,-2.95,1.32,-0.41,-206,157,-1,108,289,572,,,,,,,,,,,,,,,,110.9539173,45.72034802,5.67871577,,,,,,,,,,,,,,,,16,,,,,,,,,,,-0.13,1.06,-0.03,70,142,9,-210,595,-42.0,91.9,55.8,133.0,,,,,,,,,,,,,,,,31,,,,,,,,,,,0.1,-3.0,-0.16,-147,177,-205,-688,231.0,508.0,B
5601,pedro,1323094997,308456,05/12/2011 14:23,no,70,124.0,27.5,-4.57,19,,,,,,,,,,,,,,,,,,,,,,,,,,-0.53,-0.03,-0.49,-39,70,-172,-12,582,-373,-7.06,-3.97,-128.0,2,,,,,,,,,,,-0.29,-0.19,0.16,-1,-4,17,-389,381,457,,,,,,,,,,,,,,,,-33.45089664,16.48989946,119.4953573,,,,,,,,,,,,,,,,7,,,,,,,,,,,-0.47,0.29,-0.13,12,-24,68,521,-521,-166.0,-158.0,56.1,-142.0,,,,,,,,,,,,,,,,26,,,,,,,,,,,0.74,-3.03,-0.49,-182,80,-166,-622,-53.0,418.0,B
14284,carlos,1323084321,888317,05/12/2011 11:25,no,393,1.53,6.18,-93.4,3,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05,0.0,-0.02,-17,3,26,0,599,-310,70.0,4.39,118.0,32,,,,,,,,,,,-0.06,-0.13,0.08,-267,119,-111,-318,332,548,,,,,,,,,,,,,,,,90.97531579,0.0,66.10431689,,,,,,,,,,,,,,,,2,,,,,,,,,,,-0.22,-0.11,0.31,0,18,14,-513,343,-11.0,146.0,40.7,112.0,,,,,,,,,,,,,,,,44,,,,,,,,,,,0.24,2.1,0.72,-128,365,-188,-590,614.0,575.0,D
17707,emilio,1322489716,382632,28/11/2011 14:15,no,305,1.67,3.53,-88.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,-0.08,0.0,-0.08,-7,9,25,51,567,-425,117.0,-30.1,-28.9,33,,,,,,,,,,,2.84,-1.03,0.02,157,55,-279,656,-178,-269,,,,,,,,,,,,,,,,57.18972138,32.59017976,89.07431959,,,,,,,,,,,,,,,,13,,,,,,,,,,,0.29,-0.39,-0.16,42,71,102,-314,297,377.0,177.0,18.1,-87.5,,,,,,,,,,,,,,,,25,,,,,,,,,,,-0.4,2.78,1.0,-20,-158,180,218,-806.0,121.0,E
6611,carlos,1323084272,36319,05/12/2011 11:24,no,353,0.95,7.15,-92.8,3,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0.0,-0.02,-21,6,26,-1,601,-311,97.2,-57.0,16.1,18,,,,,,,,,,,2.12,-1.03,0.31,86,63,-141,752,-79,157,,,,,,,,,,,,,,,,118.0189283,0.0,-39.06070437,,,,,,,,,,,,,,,,2,,,,,,,,,,,0.1,-0.56,-0.1,0,17,-7,-542,303,-59.0,116.0,-26.1,112.0,,,,,,,,,,,,,,,,38,,,,,,,,,,,0.02,-0.03,0.0,144,248,-233,-134,703.0,463.0,B
16659,carlos,1323084354,628297,05/12/2011 11:25,no,43,-1.13,6.24,-93.1,4,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0.0,-0.02,-16,2,31,-4,620,-287,135.0,-34.2,-38.9,34,,,,,,,,,,,2.55,-1.28,0.08,96,-50,-311,634,-325,-271,,,,,,,,,,,,,,,,-14.17385903,4.710557971,142.1334643,,,,,,,,,,,,,,,,2,,,,,,,,,,,-0.03,0.11,0.0,1,-3,21,-563,276,-6.0,140.0,8.38,91.5,,,,,,,,,,,,,,,,36,,,,,,,,,,,-0.21,-0.27,-0.36,92,258,-229,-244,749.0,572.0,E
1173,roberto,1322832795,672292,02/12/2011 13:33,no,197,123.0,-42.7,169.0,17,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.11,-0.18,48,44,-157,163,616,-296,70.5,74.6,-160.0,30,,,,,,,,,,,0.26,-0.63,0.97,-286,-66,-33,-341,298,577,,,,,,,,,,,,,,,,56.49801814,-28.45838385,-92.15990828,,,,,,,,,,,,,,,,16,,,,,,,,,,,0.26,-0.03,-0.21,-43,82,-122,-536,297,66.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,37,,,,,,,,,,,0.79,0.56,0.28,10,361,-62,-59,729.0,461.0,A
7345,roberto,1322832834,40438,02/12/2011 13:33,no,518,126.0,-43.5,166.0,18,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.11,-0.16,54,43,-162,170,606,-317,-128.0,69.3,165.0,30,,,,,,,,,,,0.47,-0.34,0.38,-286,-42,-51,-377,335,536,,,,,,,,,,,,,,,,68.06415474,-31.11377221,-79.56679048,,,,,,,,,,,,,,,,18,,,,,,,,,,,0.43,-0.18,-0.25,-54,111,-126,-530,302,88.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,38,,,,,,,,,,,1.09,0.61,0.54,8,374,-29,-74,747.0,612.0,B
1040,roberto,1322832786,124388,02/12/2011 13:33,no,191,125.0,-44.4,170.0,18,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0.13,-0.18,46,47,-161,200,584,-334,33.9,22.4,-150.0,25,,,,,,,,,,,0.22,-0.63,0.94,-236,-62,3,-175,244,647,,,,,,,,,,,,,,,,41.63112742,-32.69254843,-102.8167888,,,,,,,,,,,,,,,,17,,,,,,,,,,,0.16,0.05,-0.16,-54,68,-144,-580,231,62.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,39,,,,,,,,,,,0.34,0.61,0.36,-23,381,-52,-108,737.0,344.0,A
14049,emilio,1322489705,866698,28/11/2011 14:15,no,294,-11.1,2.06,-86.6,4,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.0,0.16,-13,2,40,30,602,-350,91.0,-11.2,45.3,21,,,,,,,,,,,3.95,-1.41,-0.1,-81,192,0,521,143,418,,,,,,,,,,,,,,,,52.66002952,16.83261367,101.2450579,,,,,,,,,,,,,,,,10,,,,,,,,,,,-0.4,0.56,0.03,16,48,81,-265,318,375.0,-179.0,15.0,55.5,,,,,,,,,,,,,,,,39,,,,,,,,,,,-0.11,-3.84,-0.71,21,339,172,-128,728.0,-397.0,D
9845,emilio,1322489668,422633,28/11/2011 14:14,no,264,1.06,2.2,-88.4,2,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.0,-0.05,-2,1,23,33,563,-433,91.1,-22.3,32.5,18,,,,,,,,,,,-4.42,1.7,-0.51,-33,173,12,655,-8,288,,,,,,,,,,,,,,,,-97.58153423,-36.28342207,-44.87034051,,,,,,,,,,,,,,,,5,,,,,,,,,,,0.0,-0.26,0.05,-18,-42,-22,-514,116,270.0,177.0,19.9,-22.3,,,,,,,,,,,,,,,,26,,,,,,,,,,,-0.14,-4.13,-0.92,200,90,124,440,-502.0,-55.0,C
9951,emilio,1322489673,978682,28/11/2011 14:14,no,268,1.02,2.31,-88.4,3,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05,0.0,0.03,-7,4,25,38,569,-414,89.9,-20.0,45.2,16,,,,,,,,,,,-2.83,0.88,-0.82,-12,155,-19,581,57,391,,,,,,,,,,,,,,,,67.51240955,8.63132277,-88.80689315,,,,,,,,,,,,,,,,5,,,,,,,,,,,0.05,-0.1,-0.18,4,29,-36,-482,245,224.0,179.0,12.9,51.3,,,,,,,,,,,,,,,,37,,,,,,,,,,,-0.22,3.26,0.56,106,291,189,293,173.0,-136.0,C
2388,javier,1322673031,302800,30/11/2011 17:10,no,314,0.21,5.86,-88.3,5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,-15,3,44,46,638,-294,0.0,0.0,0.0,38,,,,,,,,,,,-0.05,0.0,0.0,-279,155,-192,-427,448,353,,,,,,,,,,,,,,,,45.59293914,-50.52092402,-85.7539941,,,,,,,,,,,,,,,,30,,,,,,,,,,,0.37,0.16,-0.36,-144,131,-225,-554,292,-7.0,49.7,-59.6,164.0,,,,,,,,,,,,,,,,33,,,,,,,,,,,-0.03,0.02,0.02,233,101,-203,128,531.0,697.0,A
731,roberto,1322832774,164382,02/12/2011 13:32,no,176,126.0,-42.9,176.0,19,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.13,-0.18,45,46,-170,199,583,-368,-130.0,57.5,71.6,25,,,,,,,,,,,0.21,-0.26,0.66,-236,-58,15,-176,216,647,,,,,,,,,,,,,,,,46.59320325,-25.96243712,-102.6950566,,,,,,,,,,,,,,,,19,,,,,,,,,,,0.18,0.06,-0.07,-48,84,-160,-572,260,33.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,14,,,,,,,,,,,2.46,0.74,0.94,88,95,37,630,-255.0,74.0,A
8837,javier,1322673092,566637,30/11/2011 17:11,no,788,-0.07,5.22,-88.3,5,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.02,0.0,-12,2,48,47,633,-297,0.0,0.0,0.0,33,,,,,,,,,,,-0.35,0.35,-0.28,-228,221,-46,-414,441,370,,,,,,,,,,,,,,,,76.40642217,-47.33930713,-59.42506614,,,,,,,,,,,,,,,,26,,,,,,,,,,,0.74,-0.08,-0.2,-114,173,-140,-537,263,110.0,158.0,7.23,89.6,,,,,,,,,,,,,,,,31,,,,,,,,,,,0.1,-0.03,0.2,184,156,-182,-19,682.0,741.0,B
14915,roberto,1322832901,412327,02/12/2011 13:35,no,571,124.0,-42.0,166.0,18,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,0.11,-0.16,47,44,-159,159,606,-303,-10.3,-32.4,-20.8,10,,,,,,,,,,,-2.34,0.13,0.33,42,-84,-11,722,-8,171,,,,,,,,,,,,,,,,67.28843143,-23.05601318,-84.48823615,,,,,,,,,,,,,,,,20,,,,,,,,,,,0.4,0.56,-0.15,-44,120,-144,-486,380,29.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,42,,,,,,,,,,,0.39,2.14,0.51,-12,411,-13,-173,805.0,706.0,D
19548,carlos,1323084344,348329,05/12/2011 11:25,no,846,6.11,6.17,-91.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,-0.03,-0.31,-11,7,-2,22,554,-428,143.0,-43.7,-69.3,32,,,,,,,,,,,-3.36,1.4,-1.08,76,-34,-298,480,-315,-412,,,,,,,,,,,,,,,,90.5525548,-11.06466366,65.2677231,,,,,,,,,,,,,,,,7,,,,,,,,,,,-0.74,1.8,0.72,-8,57,44,-527,318,-7.0,148.0,45.4,149.0,,,,,,,,,,,,,,,,32,,,,,,,,,,,-0.14,4.24,1.12,-82,273,-142,-701,385.0,746.0,E
13161,pedro,1323095052,516278,05/12/2011 14:24,no,116,122.0,25.4,-4.27,20,,,,,,,,,,,,,,,,,,,,,,,,,,-0.45,-0.02,-0.44,-40,72,-174,4,582,-365,34.7,11.2,-23.7,42,,,,,,,,,,,1.78,-1.36,0.11,409,-48,-56,740,17,-94,,,,,,,,,,,,,,,,-14.89414313,30.13218228,123.2571321,,,,,,,,,,,,,,,,10,,,,,,,,,,,0.43,-0.13,-0.21,28,-14,89,507,-537,-61.0,164.0,53.8,169.0,,,,,,,,,,,,,,,,30,,,,,,,,,,,0.29,-2.52,-0.3,-187,139,-174,-678,105.0,389.0,D
5577,carlos,1323084257,968403,05/12/2011 11:24,no,862,1.1,7.96,-93.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,-0.02,0.03,-18,5,24,6,608,-303,52.8,-20.2,15.9,12,,,,,,,,,,,-2.47,0.95,-0.8,32,68,-87,722,-49,233,,,,,,,,,,,,,,,,16.92370867,34.35808059,118.4649477,,,,,,,,,,,,,,,,1,,,,,,,,,,,0.02,-0.21,-0.13,4,2,11,-545,314,-41.0,39.1,38.0,132.0,,,,,,,,,,,,,,,,29,,,,,,,,,,,-0.14,-2.71,-0.62,-167,131,-189,-663,95.0,495.0,A
1838,emilio,1322489622,464044,28/11/2011 14:13,no,226,1.19,3.54,-87.6,3,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,-0.07,-7,2,31,54,581,-423,75.1,30.6,95.0,30,,,,,,,,,,,-0.13,0.02,-0.1,-220,157,-111,-366,281,547,,,,,,,,,,,,,,,,-83.24762404,-18.59701734,70.38403995,,,,,,,,,,,,,,,,1,,,,,,,,,,,0.08,-0.37,-0.11,-2,-8,7,-408,243,313.0,148.0,-23.2,125.0,,,,,,,,,,,,,,,,37,,,,,,,,,,,0.06,1.2,0.23,-23,312,192,-478,1050.0,-479.0,A
17689,emilio,1322489715,606739,28/11/2011 14:15,no,304,1.97,3.53,-88.1,2,,,,,,,,,,,,,,,,,,,,,,,,,,-0.06,0.0,-0.05,-6,1,23,41,567,-429,84.0,-19.3,41.3,20,,,,,,,,,,,-1.03,0.27,0.2,117,157,22,564,62,402,,,,,,,,,,,,,,,,66.92000419,43.83609897,72.02057172,,,,,,,,,,,,,,,,16,,,,,,,,,,,-0.95,1.03,0.41,65,95,101,-158,377,376.0,178.0,14.6,12.9,,,,,,,,,,,,,,,,39,,,,,,,,,,,0.08,-2.33,-0.25,214,280,153,279,162.0,-175.0,E
6265,emilio,1322489654,346662,28/11/2011 14:14,no,251,2.19,3.13,-88.3,2,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.0,0.03,-6,3,16,42,566,-441,112.0,-29.0,-19.9,25,,,,,,,,,,,3.55,-1.53,-0.18,101,113,-191,704,-126,-180,,,,,,,,,,,,,,,,-135.0479987,-19.09018152,-10.86389483,,,,,,,,,,,,,,,,4,,,,,,,,,,,-0.47,-0.24,0.33,-7,-36,-4,-479,169,281.0,-177.0,15.6,84.6,,,,,,,,,,,,,,,,42,,,,,,,,,,,-0.14,-2.59,-0.34,-24,358,201,-527,1090.0,-510.0,B
3730,javier,1322673062,58744,30/11/2011 17:11,no,426,-0.52,2.67,-88.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,0.0,-0.03,-15,2,41,30,631,-306,0.0,0.0,0.0,36,,,,,,,,,,,-2.83,1.81,-0.97,-244,251,-40,45,389,520,,,,,,,,,,,,,,,,60.00669391,-52.36722658,-71.62306077,,,,,,,,,,,,,,,,30,,,,,,,,,,,0.79,-0.4,-1.54,-147,166,-193,-498,382,1.0,93.9,-30.0,98.5,,,,,,,,,,,,,,,,37,,,,,,,,,,,0.72,-1.45,0.13,196,269,-146,-19,678.0,729.0,A
1703,emilio,1322489615,970630,28/11/2011 14:13,no,220,1.28,4.64,-87.8,3,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.0,0.0,-7,6,28,53,574,-426,73.7,43.5,86.4,30,,,,,,,,,,,-0.02,0.0,-0.02,-221,154,-113,-330,229,597,,,,,,,,,,,,,,,,-35.62294762,48.36239426,-95.05468408,,,,,,,,,,,,,,,,1,,,,,,,,,,,-0.1,-0.67,-0.18,4,-3,-7,-426,294,275.0,142.0,-51.9,155.0,,,,,,,,,,,,,,,,36,,,,,,,,,,,-0.22,-0.43,0.28,-66,276,212,-482,997.0,-397.0,A
2442,javier,1322673033,766659,30/11/2011 17:10,no,316,0.54,5.24,-88.0,5,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05,0.02,0.03,-14,6,43,50,633,-304,0.0,0.0,0.0,38,,,,,,,,,,,-0.02,-0.05,0.03,-282,154,-192,-432,452,343,,,,,,,,,,,,,,,,48.70112195,-49.45915802,-84.11886048,,,,,,,,,,,,,,,,31,,,,,,,,,,,0.34,0.11,-0.46,-142,140,-223,-563,297,21.0,51.2,-56.7,164.0,,,,,,,,,,,,,,,,33,,,,,,,,,,,0.14,-0.08,0.36,230,96,-201,125,542.0,701.0,A
3633,javier,1322673058,138640,30/11/2011 17:10,no,422,0.51,3.64,-87.9,4,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,0.0,-0.03,-21,4,37,40,617,-315,0.0,0.0,0.0,20,,,,,,,,,,,-2.44,0.82,-0.33,89,103,-139,719,3,149,,,,,,,,,,,,,,,,36.09607071,-62.51987429,-81.81628679,,,,,,,,,,,,,,,,30,,,,,,,,,,,0.8,-0.27,-1.53,-174,105,-217,-471,402,-7.0,67.0,-23.0,101.0,,,,,,,,,,,,,,,,36,,,,,,,,,,,-1.09,2.38,-0.23,238,224,-121,-78,710.0,850.0,A
1099,roberto,1322832788,784307,02/12/2011 13:33,no,193,125.0,-40.5,160.0,17,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.11,-0.16,59,41,-154,162,614,-284,-158.0,72.2,-156.0,25,,,,,,,,,,,0.26,-0.59,1.02,-234,-70,10,-193,216,657,,,,,,,,,,,,,,,,43.8692505,-28.3056387,-103.7526473,,,,,,,,,,,,,,,,18,,,,,,,,,,,0.16,0.08,-0.28,-48,73,-148,-578,243,61.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,41,,,,,,,,,,,0.98,0.51,0.38,-27,402,-29,-178,786.0,567.0,A
8843,javier,1322673092,778665,30/11/2011 17:11,no,788,0.11,6.92,-88.0,5,,,,,,,,,,,,,,,,,,,,,,,,,,0.21,0.02,0.02,-19,3,45,59,634,-300,0.0,0.0,0.0,36,,,,,,,,,,,-4.51,2.18,-0.9,-214,280,60,214,319,528,,,,,,,,,,,,,,,,67.20314678,-47.78353043,-68.56666292,,,,,,,,,,,,,,,,29,,,,,,,,,,,-0.63,0.87,1.26,-130,176,-179,-446,390,105.0,158.0,7.05,90.6,,,,,,,,,,,,,,,,32,,,,,,,,,,,-0.05,-0.02,-0.07,200,171,-178,-10,678.0,737.0,B
8678,roberto,1322832829,440444,02/12/2011 13:33,no,749,125.0,-43.6,168.0,18,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,0.1,-0.13,51,44,-163,164,609,-299,6.74,-14.6,-32.5,15,,,,,,,,,,,-1.56,-0.08,0.64,85,-89,-77,746,-12,102,,,,,,,,,,,,,,,,54.23138904,-28.94066381,-94.00283796,,,,,,,,,,,,,,,,17,,,,,,,,,,,0.14,0.06,-0.15,-47,85,-133,-548,286,39.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,53,,,,,,,,,,,1.64,-1.72,-0.11,-76,513,-23,-375,811.0,676.0,B
1988,emilio,1322489631,82637,28/11/2011 14:13,no,232,1.7,3.32,-87.7,3,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,0.02,0.0,-9,5,24,45,561,-423,80.3,-36.4,23.0,16,,,,,,,,,,,-3.36,0.59,-0.82,85,100,-80,709,-56,170,,,,,,,,,,,,,,,,74.70218374,36.79595843,69.38329071,,,,,,,,,,,,,,,,3,,,,,,,,,,,0.08,0.24,-0.3,9,17,16,-342,329,317.0,-164.0,1.6,-54.9,,,,,,,,,,,,,,,,27,,,,,,,,,,,-0.06,-1.57,0.11,92,-179,166,258,-745.0,57.0,A
10283,carlos,1323084297,680427,05/12/2011 11:24,no,370,1.23,6.83,-92.7,2,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,-0.02,0.0,-16,4,18,5,602,-320,78.2,10.2,123.0,31,,,,,,,,,,,-0.32,0.27,-0.36,-262,140,-59,-438,354,474,,,,,,,,,,,,,,,,-66.22575182,-4.921175787,90.60452299,,,,,,,,,,,,,,,,4,,,,,,,,,,,-0.02,0.1,0.07,-2,-25,32,-574,243,3.0,150.0,0.91,106.0,,,,,,,,,,,,,,,,39,,,,,,,,,,,0.1,-0.13,0.03,93,270,-247,-192,717.0,439.0,C
5864,pedro,1323095010,876304,05/12/2011 14:23,yes,81,121.0,27.4,-6.8,18,-0.530943,1.114119,,-0.904813,-1.200976,,-3.2,21.0,-0.5,-6.8,18.0,-0.5,3.59,3.0,0.0,0.5,122.5,0.7,0.5,26.0,0.8,0.6,-4.4,1.1,1.29,-0.56,-0.05,-0.48,-29,67,-160,-16,582,-366,132.0,-6.7,103.0,14,74.0071,140.7188,5.0176,25.1764,6.5491,10.5792,111.9185,42.5269,41.617,1731.9712,1.65,-1.16,-0.43,52,80,93,-243,463,437,-1.63284,-1.28813,-1.16351,0.16574,-0.17734,0.28679,21.7,103.0,42.0,-6.7,-28.2,13.0,28.4,131.2,29.0,-112.1,-27.8,34.4,-0.5018,0.4887,,-0.7447,0.7136,,-23.2,63.5,-0.5,-94.0,8.2,-0.5,70.79,55.3,0.0,15,3.1613,-97.864,19.1667,367.3635,-47.6978,20.0088,400.351,28.5225,13.0394,170.0248,0.19,-1.35,0.2,-39,-128,48,300,-677,-179.0,132.0,-8.32,97.4,0.0484,0.1637,,1.0531,0.7728,,30.7,109.0,0.0,-13.4,80.9,0.0,44.1,28.1,0.0,37,11.22177,128.15625,5.89209,34.71673,-0.84531,12.87736,165.82635,90.38125,7.20266,51.87835,0.61,-1.28,-0.16,100,310,-152,-230,780.0,685.0,B
